site_id	site_name	wildcard_sub_id	lpi_id	spi_id	circle_no	circle_radius	plot_sampled	sampled_area	inventory_year	consistent_id_standign	consistent_id_lying	other	geom	slope	topo	expo	elev_center	elev_range
06-006	Niddahaenge	\N	\N	37	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264403.984647823046037.55158513)	15	lower slope	N	546	\N
06-006	Niddahaenge	\N	\N	38	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264305.058666193046037.37914909)	15	lower slope	N	543	\N
06-006	Niddahaenge	\N	\N	39	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264909.139140523046025.34017395)	15	lower slope	S	585	\N
06-006	Niddahaenge	\N	\N	40	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265002.82041673046020.04394187)	15	lower slope	S	590	\N
06-006	Niddahaenge	\N	\N	44	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264702.414517173046132.81095338)	15	middle slope	SW	570	\N
06-006	Niddahaenge	\N	\N	45	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264599.166478853046134.74742153)	15	lower slope	SW	560	\N
06-006	Niddahaenge	\N	\N	46	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264503.072909713046132.50626493)	15	valley	\N	555	\N
06-006	Niddahaenge	\N	\N	47	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264900.707514113046132.48999485)	15	middle slope	S	595	\N
06-006	Niddahaenge	\N	\N	48	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265000.707879173046122.62747207)	15	middle slope	SW	597	\N
06-006	Niddahaenge	\N	\N	54	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264900.100442193046224.37253922)	15	middle slope	SW	605	\N
06-006	Niddahaenge	\N	\N	55	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265002.174209213046222.87215683)	15	middle slope	S	610	\N
06-006	Niddahaenge	\N	\N	60	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264607.716267093046335.70036383)	15	middle slope	SW	580	\N
06-006	Niddahaenge	\N	\N	61	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264903.82033113046324.11652081)	15	upper slope	W	630	\N
06-006	Niddahaenge	\N	\N	62	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265002.111323663046324.66775118)	15	upper slope	SW	650	\N
06-006	Niddahaenge	\N	\N	70	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264710.182758343046431.22909431)	15	middle slope	SW	615	\N
06-006	Niddahaenge	\N	\N	71	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264609.961199123046431.39427408)	15	middle slope	SW	595	\N
06-001	Niestehaenge	\N	\N	1	1	10	Y	314	1988	\N	\N	\N	POINT (4301575.412834323131037.88943608)	17	middle slope	NW	430	\N
06-001	Niestehaenge	\N	\N	3	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301577.637603373131237.7211256)	14	level	NW	380	\N
06-001	Niestehaenge	\N	\N	4	1	10	Y	314	1988	\N	\N	\N	POINT (4301473.122319073130939.3593961)	20	middle slope	NW	420	\N
06-001	Niestehaenge	\N	\N	6	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301475.847004883131139.18428382)	12	level	E	400	\N
06-001	Niestehaenge	\N	\N	8	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301478.571753993131339.00918345)	27	middle slope	E	420	\N
06-001	Niestehaenge	\N	\N	9	1	10	Y	314	1988	\N	\N	\N	POINT (4301372.347717873130839.78859204)	27	lower slope	NW	420	\N
06-001	Niestehaenge	\N	\N	11	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301374.569390783131040.13039582)	23	lower slope	E	420	\N
06-001	Niestehaenge	\N	\N	13	1	17.84	Y	500	1988	\N	\N	\N	POINT (4301376.288003693131240.9791087)	26	lower slope	E	430	\N
06-001	Niestehaenge	\N	\N	15	1	10	Y	314	1988	\N	\N	\N	POINT (4301379.53663893131441.81695382)	14	middle slope	E	430	\N
06-001	Niestehaenge	\N	\N	16	1	17.84	Y	500	1988	\N	\N	\N	POINT (4301270.557004333130741.24170185)	24	lower slope	E	440	\N
06-001	Niestehaenge	\N	\N	18	1	17.84	Y	500	1988	\N	\N	\N	POINT (4301272.795604113130942.0933262)	27	lower slope	E	440	\N
06-001	Niestehaenge	\N	\N	20	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301275.527120143131142.41820502)	22	middle slope	E	440	\N
06-001	Niestehaenge	\N	\N	22	1	10	Y	314	1988	\N	\N	\N	POINT (4301278.265789513131343.26303067)	17	middle slope	E	440	\N
06-001	Niestehaenge	\N	\N	25	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301171.507987593130843.03954611)	25	middle slope	E	470	\N
06-001	Niestehaenge	\N	\N	27	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301173.236548833131043.88816442)	21	middle slope	E	460	\N
06-001	Niestehaenge	\N	\N	29	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301175.968239763131244.22307512)	19	middle slope	E	470	\N
06-001	Niestehaenge	\N	\N	31	1	10	Y	314	1988	\N	\N	\N	POINT (4301179.223705723131445.5609116)	9	middle slope	NE	450	\N
06-001	Niestehaenge	\N	\N	33	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301069.734196973130745.00244821)	20	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	35	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301072.458846153130944.82743139)	20	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4301075.707269663131145.65534056)	30	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	39	1	10	Y	314	1988	\N	\N	\N	POINT (4301076.409234523131346.01798638)	15	middle slope	NE	470	\N
06-001	Niestehaenge	\N	\N	41	1	10	Y	314	1988	\N	\N	\N	POINT (4301079.650968293131546.34598217)	14	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	43	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4300971.687958733130846.26662165)	30	upper slope	E	520	\N
06-001	Niestehaenge	\N	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4300973.902705173131046.09859698)	20	upper slope	E	510	\N
06-001	Niestehaenge	\N	\N	48	1	10	Y	314	1988	\N	\N	\N	POINT (4300978.886958983131448.29517074)	20	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	50	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4300872.135814313130948.57144908)	15	upper slope	E	530	\N
06-001	Niestehaenge	\N	\N	51	1	17.84	Y	500	1988	\N	\N	\N	POINT (4300877.096112643131349.74832861)	15	middle slope	N	490	\N
06-001	Niestehaenge	\N	\N	53	1	10	Y	314	1988	\N	\N	\N	POINT (4300880.337859983131550.07637772)	36	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	55	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4300778.563939333131452.0393423)	21	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	57	1	17.84	Y	500	1988	\N	\N	\N	POINT (4300676.252534263131351.98950425)	21	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	59	1	10	Y	314	1988	\N	\N	\N	POINT (4300679.515019563131553.83741772)	37	middle slope	NW	430	\N
06-001	Niestehaenge	\N	\N	61	1	10	Y	314	1988	\N	\N	\N	POINT (4300577.727163093131454.78050183)	40	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	63	1	17.84	Y	500	1988	\N	\N	\N	POINT (4300475.422546643131355.23059393)	25	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	1	1	10	Y	314	2019	Y	Y	\N	POINT (4301575.412834323131037.88943608)	17	middle slope	NW	430	\N
06-001	Niestehaenge	\N	\N	3	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301577.637603373131237.7211256)	14	level	NW	380	\N
06-001	Niestehaenge	\N	\N	4	1	10	Y	314	2019	Y	Y	\N	POINT (4301473.122319073130939.3593961)	20	middle slope	NW	420	\N
06-001	Niestehaenge	\N	\N	6	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301475.847004883131139.18428382)	12	level	E	400	\N
06-001	Niestehaenge	\N	\N	8	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301478.571753993131339.00918345)	27	middle slope	E	420	\N
06-001	Niestehaenge	\N	\N	9	1	10	Y	314	2019	Y	Y	\N	POINT (4301372.347717873130839.78859204)	27	lower slope	NW	420	\N
06-001	Niestehaenge	\N	\N	11	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301374.569390783131040.13039582)	23	lower slope	E	420	\N
06-001	Niestehaenge	\N	\N	13	1	17.84	Y	500	2019	Y	Y	\N	POINT (4301376.288003693131240.9791087)	26	lower slope	E	430	\N
06-001	Niestehaenge	\N	\N	15	1	10	Y	314	2019	Y	Y	\N	POINT (4301379.53663893131441.81695382)	14	middle slope	E	430	\N
06-001	Niestehaenge	\N	\N	16	1	17.84	Y	500	2019	Y	Y	\N	POINT (4301270.557004333130741.24170185)	24	lower slope	E	440	\N
06-001	Niestehaenge	\N	\N	18	1	17.84	Y	500	2019	Y	Y	\N	POINT (4301272.795604113130942.0933262)	27	lower slope	E	440	\N
06-001	Niestehaenge	\N	\N	20	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301275.527120143131142.41820502)	22	middle slope	E	440	\N
06-001	Niestehaenge	\N	\N	22	1	10	Y	314	2019	Y	Y	\N	POINT (4301278.265789513131343.26303067)	17	middle slope	E	440	\N
06-001	Niestehaenge	\N	\N	25	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301171.507987593130843.03954611)	25	middle slope	E	470	\N
06-001	Niestehaenge	\N	\N	27	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301173.236548833131043.88816442)	21	middle slope	E	460	\N
06-001	Niestehaenge	\N	\N	29	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301175.968239763131244.22307512)	19	middle slope	E	470	\N
06-001	Niestehaenge	\N	\N	31	1	10	Y	314	2019	Y	Y	\N	POINT (4301179.223705723131445.5609116)	9	middle slope	NE	450	\N
06-001	Niestehaenge	\N	\N	33	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301069.734196973130745.00244821)	20	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	35	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301072.458846153130944.82743139)	20	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	37	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4301075.707269663131145.65534056)	30	middle slope	E	490	\N
06-001	Niestehaenge	\N	\N	39	1	10	Y	314	2019	Y	Y	\N	POINT (4301076.409234523131346.01798638)	15	middle slope	NE	470	\N
06-001	Niestehaenge	\N	\N	41	1	10	Y	314	2019	Y	Y	\N	POINT (4301079.650968293131546.34598217)	14	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	43	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4300971.687958733130846.26662165)	30	upper slope	E	520	\N
06-001	Niestehaenge	\N	\N	45	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4300973.902705173131046.09859698)	20	upper slope	E	510	\N
06-001	Niestehaenge	\N	\N	48	1	10	Y	314	2019	Y	Y	\N	POINT (4300978.886958983131448.29517074)	20	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	50	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4300872.135814313130948.57144908)	15	upper slope	E	530	\N
06-001	Niestehaenge	\N	\N	51	1	17.84	Y	500	2019	Y	Y	\N	POINT (4300877.096112643131349.74832861)	15	middle slope	N	490	\N
06-001	Niestehaenge	\N	\N	53	1	10	Y	314	2019	Y	Y	\N	POINT (4300880.337859983131550.07637772)	36	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	55	1	17.84	Y	1000	2019	Y	Y	\N	POINT (4300778.563939333131452.0393423)	21	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	57	1	17.84	Y	500	2019	Y	Y	\N	POINT (4300676.252534263131351.98950425)	21	middle slope	N	460	\N
06-001	Niestehaenge	\N	\N	59	1	10	Y	314	2019	Y	Y	\N	POINT (4300679.515019563131553.83741772)	37	middle slope	NW	430	\N
06-001	Niestehaenge	\N	\N	61	1	10	Y	314	2019	Y	Y	\N	POINT (4300577.727163093131454.78050183)	40	middle slope	N	440	\N
06-001	Niestehaenge	\N	\N	63	1	17.84	Y	500	2019	Y	Y	\N	POINT (4300475.422546643131355.23059393)	25	middle slope	N	460	\N
03-001	Nordahner Hholz	\N	2	\N	\N	\N	Y	10000	1975	\N	\N	\N	POINT (4257023.95580915 3395312.19164215)	0.6	level	W	33	\N
03-001	Nordahner Hholz	\N	2	\N	\N	\N	Y	10000	1985	Y	N	\N	POINT (4257023.95580915 3395312.19164215)	0.6	level	W	33	\N
03-001	Nordahner Hholz	\N	2	\N	\N	\N	Y	10000	2003	Y	Y	\N	POINT (4257023.95580915 3395312.19164215)	0.6	level	W	33	\N
03-001	Nordahner Hholz	\N	2	\N	\N	\N	Y	10000	2022	Y	Y	\N	POINT (4257023.95580915 3395312.19164215)	0.6	level	W	33	\N
03-047	Oderhang	\N	1	\N	\N	\N	Y	10000	1972	\N	\N	\N	POINT (4355441.71466556 3170395.70223956)	30.9	middle slope	NW	415	\N
03-047	Oderhang	\N	1	\N	\N	\N	Y	10000	1982	Y	N	\N	POINT (4355441.71466556 3170395.70223956)	30.9	middle slope	NW	415	\N
03-047	Oderhang	\N	1	\N	\N	\N	Y	10000	2006	Y	Y	\N	POINT (4355441.71466556 3170395.70223956)	30.9	middle slope	NW	415	\N
03-047	Oderhang	\N	1	\N	\N	\N	Y	10000	2022	Y	Y	\N	POINT (4355441.71466556 3170395.70223956)	30.9	middle slope	NW	415	\N
03-055	Rieseberg	\N	1	\N	\N	\N	Y	10000	1975	\N	\N	\N	POINT (4372555.13204151 3241327.43675597)	4.1	middle lope	SW	144	\N
03-055	Rieseberg	\N	1	\N	\N	\N	Y	10000	1995	Y	N	\N	POINT (4372555.13204151 3241327.43675597)	4.1	middle lope	SW	144	\N
03-055	Rieseberg	\N	1	\N	\N	\N	Y	10000	2008	Y	Y	\N	POINT (4372555.13204151 3241327.43675597)	4.1	middle lope	SW	144	\N
03-055	Rieseberg	\N	1	\N	\N	\N	Y	10000	2021	Y	Y	\N	POINT (4372555.13204151 3241327.43675597)	4.1	middle lope	SW	144	\N
06-007	Ruine Reichenbach	a	\N	28	1	10	Y	314	1988	\N	\N	\N	POINT (4304499.431040133117430.37164387)	46	upper slope	N	439.336	\N
06-007	Ruine Reichenbach	a	\N	29	1	17.84	Y	500	1988	\N	\N	\N	POINT (4304500.746532663117527.0086282)	17	lower slope	N	408.375	\N
06-007	Ruine Reichenbach	a	\N	30	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4304399.922813873117431.01743768)	52	upper slope	N	440.62	\N
06-007	Ruine Reichenbach	a	\N	31	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4304299.713985793117433.09286166)	45	upper slope	N	442.67499	\N
06-007	Ruine Reichenbach	a	\N	32	1	17.84	Y	500	1988	\N	\N	\N	POINT (4304200.215399453117434.44858403)	44	middle slope	N	451.40201	\N
06-007	Ruine Reichenbach	a	\N	33	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4304099.986884913117435.81426402)	29	upper slope	NE	463.68399	\N
06-007	Ruine Reichenbach	a	\N	34	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4304100.582810923117531.75107084)	31	middle slope	NE	461.43301	\N
06-007	Ruine Reichenbach	a	\N	35	1	10	Y	314	1988	\N	\N	\N	POINT (4304001.08420483117533.10683069)	41	upper slope	N	486.35001	\N
06-007	Ruine Reichenbach	a	\N	36	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4304003.129115183117631.16402117)	35	upper slope	N	454.56799	\N
06-007	Ruine Reichenbach	a	\N	37	1	17.84	Y	500	1988	\N	\N	\N	POINT (4304004.44465783117727.80108008)	35	middle slope	NE	431.79901	\N
06-007	Ruine Reichenbach	a	\N	38	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303900.875333223117535.18231719)	22	upper slope	NE	500.40601	\N
06-007	Ruine Reichenbach	a	\N	39	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303902.190864813117631.81938611)	32	upper slope	NE	469.17099	\N
06-007	Ruine Reichenbach	a	\N	40	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303903.516211663117729.17636231)	26	middle slope	N	438.05099	\N
06-007	Ruine Reichenbach	a	\N	41	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303803.997790853117729.8124056)	43	middle slope	N	444.431	\N
06-007	Ruine Reichenbach	a	\N	42	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303702.453884923117633.82103514)	56	upper slope	N	478.14899	\N
06-007	Ruine Reichenbach	a	\N	43	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303703.779239723117731.17803835)	51	middle slope	N	437.14301	\N
06-007	Ruine Reichenbach	a	\N	44	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303706.554109583117829.22533016)	21	middle slope	N	409.66101	\N
06-007	Ruine Reichenbach	a	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303600.919910523117538.55955594)	18	upper slope	SW	493.83801	\N
06-007	Ruine Reichenbach	a	\N	46	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303602.955235833117635.17685643)	50	upper slope	N	458.64301	\N
06-007	Ruine Reichenbach	a	\N	48	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303500.701327723117539.92518597)	25	upper slope	W	469.827	\N
06-007	Ruine Reichenbach	a	\N	49	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303502.726992933117635.83259438)	56	upper slope	N	463.522	\N
06-007	Ruine Reichenbach	a	\N	51	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303400.492732013117541.2906919)	26	middle slope	N	465.129	\N
06-007	Ruine Reichenbach	a	\N	52	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303401.808147443117637.91782924)	48	middle slope	E	455.96701	\N
06-007	Ruine Reichenbach	a	\N	53	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303403.8532343117735.98510318)	18	middle slope	NE	434.806	\N
06-007	Ruine Reichenbach	a	\N	54	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303405.168815613117832.62224626)	11	lower slope	NE	421.70801	\N
06-007	Ruine Reichenbach	a	\N	56	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4303303.62483543117736.63088009)	29	middle slope	N	445.47501	\N
06-007	Ruine Reichenbach	a	\N	28	1	10	Y	314	2011	Y	Y	\N	POINT (4304499.431040133117430.37164387)	46	upper slope	N	439.336	\N
06-007	Ruine Reichenbach	a	\N	29	1	17.84	Y	500	2011	Y	Y	\N	POINT (4304500.746532663117527.0086282)	17	lower slope	N	408.375	\N
06-007	Ruine Reichenbach	a	\N	30	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4304399.922813873117431.01743768)	52	upper slope	N	440.62	\N
06-007	Ruine Reichenbach	a	\N	31	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4304299.713985793117433.09286166)	45	upper slope	N	442.67499	\N
06-007	Ruine Reichenbach	a	\N	32	1	17.84	Y	500	2011	Y	Y	\N	POINT (4304200.215399453117434.44858403)	44	middle slope	N	451.40201	\N
06-007	Ruine Reichenbach	a	\N	33	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4304099.986884913117435.81426402)	29	upper slope	NE	463.68399	\N
06-007	Ruine Reichenbach	a	\N	34	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4304100.582810923117531.75107084)	31	middle slope	NE	461.43301	\N
06-007	Ruine Reichenbach	a	\N	35	1	10	Y	314	2011	Y	Y	\N	POINT (4304001.08420483117533.10683069)	41	upper slope	N	486.35001	\N
06-007	Ruine Reichenbach	a	\N	36	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4304003.129115183117631.16402117)	35	upper slope	N	454.56799	\N
06-007	Ruine Reichenbach	a	\N	37	1	17.84	Y	500	2011	Y	Y	\N	POINT (4304004.44465783117727.80108008)	35	middle slope	NE	431.79901	\N
06-007	Ruine Reichenbach	a	\N	38	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303900.875333223117535.18231719)	22	upper slope	NE	500.40601	\N
06-007	Ruine Reichenbach	a	\N	39	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303902.190864813117631.81938611)	32	upper slope	NE	469.17099	\N
06-007	Ruine Reichenbach	a	\N	40	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303903.516211663117729.17636231)	26	middle slope	N	438.05099	\N
06-007	Ruine Reichenbach	a	\N	41	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303803.997790853117729.8124056)	43	middle slope	N	444.431	\N
06-007	Ruine Reichenbach	a	\N	42	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303702.453884923117633.82103514)	56	upper slope	N	478.14899	\N
06-007	Ruine Reichenbach	a	\N	43	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303703.779239723117731.17803835)	51	middle slope	N	437.14301	\N
06-007	Ruine Reichenbach	a	\N	44	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303706.554109583117829.22533016)	21	middle slope	N	409.66101	\N
06-007	Ruine Reichenbach	a	\N	45	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303600.919910523117538.55955594)	18	upper slope	SW	493.83801	\N
06-007	Ruine Reichenbach	a	\N	46	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303602.955235833117635.17685643)	50	upper slope	N	458.64301	\N
06-007	Ruine Reichenbach	a	\N	48	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303500.701327723117539.92518597)	25	upper slope	W	469.827	\N
06-007	Ruine Reichenbach	a	\N	49	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303502.726992933117635.83259438)	56	upper slope	N	463.522	\N
06-007	Ruine Reichenbach	a	\N	51	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303400.492732013117541.2906919)	26	middle slope	N	465.129	\N
06-007	Ruine Reichenbach	a	\N	52	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303401.808147443117637.91782924)	48	middle slope	E	455.96701	\N
06-007	Ruine Reichenbach	a	\N	53	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303403.8532343117735.98510318)	18	middle slope	NE	434.806	\N
06-007	Ruine Reichenbach	a	\N	54	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303405.168815613117832.62224626)	11	lower slope	NE	421.70801	\N
06-007	Ruine Reichenbach	a	\N	56	1	17.84	Y	1000	2011	Y	Y	\N	POINT (4303303.62483543117736.63088009)	29	middle slope	N	445.47501	\N
06-007	Ruine Reichenbach	b	\N	47	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303604.290395033117733.25377709)	17	middle slope	N	428.496	\N
06-007	Ruine Reichenbach	b	\N	50	1	17.84	Y	500	1988	\N	\N	\N	POINT (4303504.062019983117733.89952996)	19	middle slope	N	425.966	\N
06-007	Ruine Reichenbach	b	\N	47	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303604.290395033117733.25377709)	17	middle slope	N	428.496	\N
06-007	Ruine Reichenbach	b	\N	50	1	17.84	Y	500	2011	Y	Y	\N	POINT (4303504.062019983117733.89952996)	19	middle slope	N	425.966	\N
06-015	Schlossberg	\N	\N	34	1	17.84	Y	500	1989	\N	\N	\N	POINT (4318337.602191983094003.19157294)	52	middle slope	S	345	\N
06-015	Schlossberg	\N	\N	34	1	17.84	Y	500	2018	Y	Y	\N	POINT (4318337.602191983094003.19157294)	52	middle slope	S	345	\N
06-003	Schoenbuche	\N	\N	8	1	17.84	Y	500	1988	\N	\N	\N	POINT (4288297.890007523040884.67909841)	22	middle slope	E	413.48401	\N
06-003	Schoenbuche	\N	\N	9	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288298.730464393040978.02957054)	0	middle slope	SW	424.996	\N
06-003	Schoenbuche	\N	\N	10	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288299.440710123041079.51197919)	13	upper slope	NE	433.168	\N
06-003	Schoenbuche	\N	\N	11	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288301.328050583041182.98847976)	20	middle slope	NE	422.17499	\N
06-003	Schoenbuche	\N	\N	12	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288306.978794213041280.75385383)	23	middle slope	E	414.336	\N
06-003	Schoenbuche	\N	\N	13	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288302.703146363041380.36384442)	20	middle slope	SE	418.23401	\N
06-003	Schoenbuche	\N	\N	14	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288302.607403053041482.88723741)	13	upper slope	SE	428.83301	\N
06-003	Schoenbuche	\N	\N	15	1	17.84	Y	500	1988	\N	\N	\N	POINT (4288306.792602443041579.51248108)	5	crest	S	433.15302	\N
06-003	Schoenbuche	\N	\N	21	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4287695.615633183040681.41005857)	6	upper slope	E	444.517	\N
06-003	Schoenbuche	\N	\N	31	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288099.618306193041078.33092171)	4	crest	E	453.35501	\N
06-003	Schoenbuche	\N	\N	35	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288200.229060973041085.54708799)	12	upper slope	E	446.60699	\N
06-003	Schoenbuche	\N	\N	36	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288201.893799073041182.16647888)	13	middle slope	E	436.50299	\N
06-003	Schoenbuche	\N	\N	37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288200.429258833041278.12828836)	14	upper slope	E	431.12201	\N
06-003	Schoenbuche	\N	\N	38	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288203.810724233041384.1146137)	16	upper slope	SE	433.49701	\N
06-003	Schoenbuche	\N	\N	39	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288392.764523273040984.81494454)	23	middle slope	SE	408.39801	\N
06-003	Schoenbuche	\N	\N	40	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288399.238328693041079.83908082)	17	middle slope	E	419.953	\N
06-003	Schoenbuche	\N	\N	41	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288401.823042093041184.5961418)	13	middle slope	NE	414.93701	\N
06-003	Schoenbuche	\N	\N	42	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288403.479255063041282.06565231)	26	lower slope	N	394.362	\N
06-003	Schoenbuche	\N	\N	43	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288405.741915563041381.48698918)	24	middle slope	SE	402.87601	\N
06-003	Schoenbuche	\N	\N	44	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288409.612880083041481.50654323)	18	middle slope	E	414.233	\N
06-003	Schoenbuche	\N	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288501.607573063041079.52133397)	20	middle slope	E	403.15701	\N
06-003	Schoenbuche	\N	\N	46	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288501.779460743041170.02080722)	14	middle slope	E	403.85699	\N
06-003	Schoenbuche	\N	\N	47	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288501.049622673041274.47279175)	25	middle slope	N	400.539	\N
06-003	Schoenbuche	\N	\N	48	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288503.234749283041382.22533631)	22	middle slope	SE	389.164	\N
